"","X","id","listing_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","place"
"5883",12029,20217580,"https://www.airbnb.com/rooms/20217580",33851551,"https://www.airbnb.com/users/show/33851551","Griet","5/20/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/33851551/profile_pic/1432155721/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/33851551/profile_pic/1432155721/original.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Watersportbaan - Ekkergem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0528,3.68932,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"$75.00 ","","","$200.00 ","",1,"$0.00 ",3,1125,3,3,1125,1125,3,1125,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"f","f","flexible","f","f",1,0,1,0,NA,"Ghent"
"5884",12030,20250902,"https://www.airbnb.com/rooms/20250902",143179124,"https://www.airbnb.com/users/show/143179124","Philip","7/29/2017","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/9268e20b-5c6f-4fdc-82ae-1a0700d9dde8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9268e20b-5c6f-4fdc-82ae-1a0700d9dde8.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Drongen",NA,"Ghent","Vlaanderen","9031","Gent","Gent, Belgium","BE","Belgium",51.06383,3.63827,"t","House","Private room",4,1,1,4,"Real Bed",NA,"$28.00 ","","","$0.00 ","$8.00 ",1,"$21.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,14,28,28,"3/18/2020",59,17,"9/16/2017","1/18/2020",92,10,10,10,10,9,9,NA,"t","f","strict_14_with_grace_period","f","f",2,0,2,0,1.93,"Ghent"
"5885",12031,20253762,"https://www.airbnb.com/rooms/20253762",143179124,"https://www.airbnb.com/users/show/143179124","Philip","7/29/2017","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/9268e20b-5c6f-4fdc-82ae-1a0700d9dde8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9268e20b-5c6f-4fdc-82ae-1a0700d9dde8.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Drongen",NA,"Ghent","Vlaanderen","9031","Gent","Gent, Belgium","BE","Belgium",51.06416,3.63682,"t","House","Private room",4,1,1,4,"Real Bed",NA,"$28.00 ","","","$0.00 ","$8.00 ",1,"$21.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,14,28,28,"3/18/2020",48,17,"10/1/2017","12/15/2019",94,10,9,10,10,9,10,NA,"t","f","strict_14_with_grace_period","f","f",2,0,2,0,1.6,"Ghent"
"5886",12032,20292555,"https://www.airbnb.com/rooms/20292555",144752978,"https://www.airbnb.com/users/show/144752978","Geraldine","8/7/2017","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/be73c675-4a3d-40c7-90bc-d3f87913ce01.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/be73c675-4a3d-40c7-90bc-d3f87913ce01.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0485,3.71839,"t","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",NA,"$185.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",4,1125,2,4,1125,1125,2.6,1125,"t",0,0,0,0,"3/18/2020",7,0,"11/7/2017","1/2/2018",90,10,10,9,9,10,9,NA,"t","f","moderate","f","f",1,1,0,0,0.24,"Ghent"
"5887",12033,20319269,"https://www.airbnb.com/rooms/20319269",144147367,"https://www.airbnb.com/users/show/144147367","Ilyes","8/3/2017","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/f7f83c41-1673-4508-9f66-9b849cfcd76b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f7f83c41-1673-4508-9f66-9b849cfcd76b.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05155,3.71744,"t","Apartment","Entire home/apt",2,1,1,3,"Real Bed",NA,"$90.00 ","","","","",1,"$0.00 ",1,3,1,1,3,3,1,3,"t",26,51,81,81,"3/18/2020",100,44,"8/20/2017","3/8/2020",90,10,9,9,9,10,9,NA,"t","f","flexible","f","f",1,1,0,0,3.18,"Ghent"
"5888",12034,20379887,"https://www.airbnb.com/rooms/20379887",4552523,"https://www.airbnb.com/users/show/4552523","Leonard","1/2/2013","Gent, Vlaams Gewest, Belgium","within an hour","100%","99%","f","https://a0.muscache.com/im/pictures/user/79debbbc-dfa0-400a-a92d-d48927d14d64.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/79debbbc-dfa0-400a-a92d-d48927d14d64.jpg?aki_policy=profile_x_medium","",4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05192,3.73192,"t","Townhouse","Entire home/apt",5,1,1,2,"Real Bed",NA,"$57.00 ","","","$0.00 ","$7.00 ",2,"$25.00 ",1,1125,1,1,1125,1125,1,1125,"t",10,27,45,289,"3/18/2020",331,94,"8/13/2017","2/26/2020",93,10,9,10,10,10,9,NA,"t","f","strict_14_with_grace_period","f","f",4,4,0,0,10.46,"Ghent"
"5889",12035,20381700,"https://www.airbnb.com/rooms/20381700",20525659,"https://www.airbnb.com/users/show/20525659","Amina","8/25/2014","Ghent, Flanders, Belgium","N/A","N/A","100%","f","https://a0.muscache.com/im/pictures/user/98de1c26-6138-4b03-9ce0-6a950e628977.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/98de1c26-6138-4b03-9ce0-6a950e628977.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Watersportbaan - Ekkergem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0498,3.71126,"t","House","Entire home/apt",5,1.5,2,2,"Real Bed",NA,"$59.00 ","","","$0.00 ","$19.00 ",2,"$24.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",5,1,"9/11/2017","8/20/2019",80,8,6,10,10,10,9,NA,"f","f","moderate","f","f",1,1,0,0,0.16,"Ghent"
"5890",12036,20398966,"https://www.airbnb.com/rooms/20398966",5077877,"https://www.airbnb.com/users/show/5077877","Frauke","2/13/2013","Gent, Vlaams Gewest, Belgium","within an hour","100%","85%","f","https://a0.muscache.com/im/pictures/user/7a84e2d1-ebea-4389-b6be-bc46ee3e77a2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7a84e2d1-ebea-4389-b6be-bc46ee3e77a2.jpg?aki_policy=profile_x_medium","",4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05888,3.74323,"t","Townhouse","Entire home/apt",4,1.5,2,3,"Real Bed",NA,"$80.00 ","","","$350.00 ","$0.00 ",2,"$25.00 ",2,1125,2,3,1125,1125,2.3,1125,"t",28,52,82,123,"3/18/2020",120,48,"9/10/2017","2/27/2020",90,9,9,10,10,9,9,NA,"f","f","moderate","f","f",3,3,0,0,3.91,"Ghent"
"5891",12037,20467589,"https://www.airbnb.com/rooms/20467589",41527454,"https://www.airbnb.com/users/show/41527454","Karel","8/15/2015","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/72822bb0-dda6-43e1-9b27-f1455d7d4c9e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/72822bb0-dda6-43e1-9b27-f1455d7d4c9e.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Bloemekenswijk",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.07414,3.71069,"t","House","Private room",2,1.5,1,1,"Real Bed",NA,"$25.00 ","","","$0.00 ","$20.00 ",1,"$5.00 ",4,30,4,4,1125,1125,4,1125,"t",0,0,0,0,"3/18/2020",11,1,"8/17/2017","11/20/2019",96,10,10,10,10,9,10,NA,"t","f","moderate","f","f",2,1,1,0,0.35,"Ghent"
"5892",12038,20468105,"https://www.airbnb.com/rooms/20468105",19785284,"https://www.airbnb.com/users/show/19785284","Joanna","8/10/2014","Ghent, Flanders, Belgium","within a day","100%","91%","f","https://a0.muscache.com/im/pictures/user/95246d03-7cee-473f-b275-612950f24858.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/95246d03-7cee-473f-b275-612950f24858.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Oud Gentbrugge",NA,"Ghent","Vlaanderen","9050","Gent","Gent, Belgium","BE","Belgium",51.04442,3.7567,"t","House","Private room",2,1,1,1,"Real Bed",NA,"$25.00 ","","","$100.00 ","$10.00 ",1,"$20.00 ",1,1125,1,1,1125,1125,1,1125,"t",15,45,75,90,"3/18/2020",22,5,"9/17/2017","3/8/2020",99,10,10,10,10,9,10,NA,"f","f","moderate","f","f",1,0,1,0,0.72,"Ghent"
"5893",12039,20491275,"https://www.airbnb.com/rooms/20491275",47275109,"https://www.airbnb.com/users/show/47275109","Dirk","10/23/2015","Ghent, Flanders, Belgium","within an hour","100%","99%","f","https://a0.muscache.com/im/pictures/user/72f400f2-3144-4d30-a1da-b72ea414cb05.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/72f400f2-3144-4d30-a1da-b72ea414cb05.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","f","Ghent, Oost-Vlaanderen, Belgium",NA,"Rabot  - Blaisantvest",NA,"Ghent","Oost-Vlaanderen","9000","Gent","Ghent, Belgium","BE","Belgium",51.06478,3.71836,"f","Apartment","Entire home/apt",6,1.5,3,5,"Real Bed",NA,"$90.00 ","","","$250.00 ","$65.00 ",3,"$8.00 ",2,14,1,2,1125,1125,1.7,1125,"t",3,16,23,82,"3/18/2020",87,33,"8/27/2017","2/10/2020",96,10,10,10,10,9,9,NA,"t","f","moderate","f","f",1,1,0,0,2.79,"Ghent"
"5894",12040,20612508,"https://www.airbnb.com/rooms/20612508",147323902,"https://www.airbnb.com/users/show/147323902","Rudy","8/23/2017","Ghent, Flanders, Belgium","within an hour","100%","100%","t","https://a0.muscache.com/im/pictures/user/0d1fdbcd-0849-4308-95ab-785a89ab6b3c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/0d1fdbcd-0849-4308-95ab-785a89ab6b3c.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'reviews', 'work_email']","t","f","Gent, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","","9000","Gent","Gent, Belgium","BE","Belgium",51.05162,3.71677,"f","Apartment","Entire home/apt",4,1.5,1,1,"Real Bed",NA,"$70.00 ","","","$200.00 ","$15.00 ",2,"$15.00 ",1,30,1,2,30,30,1.3,30,"t",15,33,50,296,"3/18/2020",249,82,"9/3/2017","3/14/2020",96,10,9,10,10,10,9,NA,"f","f","moderate","f","f",3,3,0,0,8.05,"Ghent"
"5895",12041,20618425,"https://www.airbnb.com/rooms/20618425",147378228,"https://www.airbnb.com/users/show/147378228","Willem","8/23/2017","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/2c8461d5-6fb7-4a7c-8e40-719ecfcaa482.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2c8461d5-6fb7-4a7c-8e40-719ecfcaa482.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05038,3.71359,"f","Apartment","Entire home/apt",5,1,1,3,"Real Bed",NA,"$60.00 ","","","$0.00 ","$13.00 ",2,"$26.00 ",1,30,1,1,30,30,1,30,"t",0,0,0,0,"3/18/2020",7,0,"9/15/2017","2/25/2018",94,10,10,10,10,10,9,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,0.23,"Ghent"
"5896",12042,20644692,"https://www.airbnb.com/rooms/20644692",15514725,"https://www.airbnb.com/users/show/15514725","Julie","5/14/2014","Ghent, Flanders, Belgium","within a day","100%","82%","f","https://a0.muscache.com/im/users/15514725/profile_pic/1411734612/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/15514725/profile_pic/1411734612/original.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Oud Gentbrugge",NA,"Ghent","Vlaanderen","9050","Gent","Gent, Belgium","BE","Belgium",51.04641,3.75344,"t","Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",NA,"$90.00 ","","","","",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,2,6,8,"3/18/2020",12,5,"9/3/2017","2/16/2020",98,10,10,10,10,10,10,NA,"f","f","moderate","f","f",1,1,0,0,0.39,"Ghent"
"5897",12043,20754888,"https://www.airbnb.com/rooms/20754888",30539624,"https://www.airbnb.com/users/show/30539624","Alexandra","4/3/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/30539624/profile_pic/1440578219/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/30539624/profile_pic/1440578219/original.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Zuid",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.03702,3.69749,"t","House","Private room",2,1,1,1,"Real Bed",NA,"$45.00 ","","","","",1,"$0.00 ",1,4,1,1,4,4,1,4,"t",0,0,0,0,"3/18/2020",4,0,"9/3/2017","9/16/2017",100,10,10,10,10,10,10,NA,"f","f","moderate","f","f",1,0,1,0,0.13,"Ghent"
"5898",12044,20813713,"https://www.airbnb.com/rooms/20813713",78197520,"https://www.airbnb.com/users/show/78197520","Mi","6/16/2016","Erlangen, Bavaria, Germany","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/d664521b-328d-4ac9-bd59-c257ac55fc4b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d664521b-328d-4ac9-bd59-c257ac55fc4b.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook']","t","f","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Zuid",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.02941,3.72057,"t","Apartment","Private room",1,1,1,1,"Real Bed",NA,"$12.00 ","","","","",1,"$0.00 ",5,25,5,5,25,25,5,25,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",1,0,1,0,NA,"Ghent"
"5899",12045,20832097,"https://www.airbnb.com/rooms/20832097",9734743,"https://www.airbnb.com/users/show/9734743","Maxime","10/31/2013","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/39a7cd7e-51f0-4143-a891-103f98f50354.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/39a7cd7e-51f0-4143-a891-103f98f50354.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Sluizeken - Tolhuis - Ham",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.06261,3.71787,"t","Loft","Entire home/apt",4,2,1,2,"Real Bed",NA,"$50.00 ","","","$200.00 ","$25.00 ",1,"$20.00 ",1,21,1,1,1125,1125,1,1125,"t",9,9,9,9,"3/18/2020",22,10,"11/3/2018","3/6/2020",99,10,10,10,10,10,10,NA,"t","f","flexible","f","f",1,1,0,0,1.31,"Ghent"
"5900",12046,20832785,"https://www.airbnb.com/rooms/20832785",3149265,"https://www.airbnb.com/users/show/3149265","Simela","8/3/2012","Malta","within an hour","100%","92%","t","https://a0.muscache.com/im/pictures/user/883ecad6-498c-48de-b45f-ededc10d06bb.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/883ecad6-498c-48de-b45f-ededc10d06bb.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']","t","t","Gent, Vlaanderen, Belgium",NA,"Brugse Poort - Rooigem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.06133,3.70366,"t","Apartment","Entire home/apt",5,1,3,3,"Real Bed",NA,"$64.00 ","","","$0.00 ","$69.00 ",2,"$29.00 ",4,175,4,4,175,175,4,175,"t",0,0,0,141,"3/18/2020",56,13,"10/15/2017","11/29/2019",99,10,10,10,10,9,9,NA,"f","f","moderate","f","f",2,1,1,0,1.9,"Ghent"
"5901",12047,20842771,"https://www.airbnb.com/rooms/20842771",35397446,"https://www.airbnb.com/users/show/35397446","Manon","6/9/2015","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/9e77e1f6-ad6d-4484-9a00-10a8eb96081f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e77e1f6-ad6d-4484-9a00-10a8eb96081f.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Bloemekenswijk",NA,"Ghent","Vlaanderen","9030","Gent","Gent, Belgium","BE","Belgium",51.07313,3.70004,"f","House","Entire home/apt",4,1.5,2,2,"Real Bed",NA,"$105.00 ","","","$200.00 ","",1,"$0.00 ",7,90,7,7,90,90,7,90,"t",8,10,12,162,"3/18/2020",6,3,"7/1/2018","1/3/2020",100,10,9,10,10,10,10,NA,"f","f","flexible","f","f",1,1,0,0,0.29,"Ghent"
"5902",12048,20896573,"https://www.airbnb.com/rooms/20896573",96318735,"https://www.airbnb.com/users/show/96318735","Sarah","9/22/2016","Ghent, Flanders, Belgium","within a few hours","100%","97%","t","https://a0.muscache.com/im/pictures/user/704a5109-f390-45e0-9e28-5529c9baaafe.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/704a5109-f390-45e0-9e28-5529c9baaafe.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Brugse Poort - Rooigem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05572,3.70318,"t","Townhouse","Private room",1,1,1,1,"Real Bed",NA,"$39.00 ","","","$0.00 ","$14.00 ",1,"$0.00 ",1,6,1,1,6,6,1,6,"t",0,0,0,0,"3/18/2020",68,18,"5/10/2018","1/4/2020",95,10,10,10,10,9,9,NA,"f","f","moderate","f","f",1,0,1,0,3,"Ghent"
"5903",12049,20976715,"https://www.airbnb.com/rooms/20976715",23819348,"https://www.airbnb.com/users/show/23819348","Carine","11/16/2014","Nowhere, Oklahoma","within an hour","100%","77%","f","https://a0.muscache.com/im/users/23819348/profile_pic/1417964617/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/23819348/profile_pic/1417964617/original.jpg?aki_policy=profile_x_medium","",5,5,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Gentbrugge",NA,"Ghent","Vlaanderen","9050","Gent","Gent, Belgium","BE","Belgium",51.04418,3.76226,"t","Apartment","Entire home/apt",6,1,2,6,"Real Bed",NA,"$120.00 ","","","$88.00 ","$40.00 ",4,"$20.00 ",2,365,2,2,365,365,2,365,"t",29,50,79,345,"3/18/2020",6,1,"10/8/2017","5/13/2019",80,9,9,9,10,9,9,NA,"f","f","strict_14_with_grace_period","f","f",5,4,1,0,0.2,"Ghent"
"5904",12050,20977338,"https://www.airbnb.com/rooms/20977338",150947586,"https://www.airbnb.com/users/show/150947586","Steffie","9/17/2017","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/1853ad2d-11fe-4eae-9c46-5000d592eca8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1853ad2d-11fe-4eae-9c46-5000d592eca8.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Watersportbaan - Ekkergem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0519,3.70678,"f","Townhouse","Entire home/apt",2,1,1,1,"Real Bed",NA,"$120.00 ","","","","",1,"$0.00 ",3,1125,3,3,1125,1125,3,1125,"t",0,0,0,0,"3/18/2020",1,0,"12/3/2017","12/3/2017",100,10,10,10,10,10,10,NA,"t","f","flexible","f","f",1,1,0,0,0.04,"Ghent"
"5905",12051,21019622,"https://www.airbnb.com/rooms/21019622",13015496,"https://www.airbnb.com/users/show/13015496","Nathalie","3/11/2014","Ghent, Flanders, Belgium","N/A","N/A","75%","f","https://a0.muscache.com/im/pictures/user/f6487b3f-9586-494f-a45a-72afa9a12518.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f6487b3f-9586-494f-a45a-72afa9a12518.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0485,3.72989,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"$56.00 ","","","","",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,0,0,0,"3/18/2020",52,27,"9/21/2017","9/14/2019",94,10,10,10,10,10,9,NA,"f","f","flexible","f","f",1,1,0,0,1.71,"Ghent"
"5906",12052,21031835,"https://www.airbnb.com/rooms/21031835",107230666,"https://www.airbnb.com/users/show/107230666","Sofie","12/14/2016","BE","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/47f447e5-53d4-434c-8473-e372798c5476.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/47f447e5-53d4-434c-8473-e372798c5476.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05481,3.72341,"t","Apartment","Entire home/apt",4,2.5,2,2,"Real Bed",NA,"$167.00 ","","","$150.00 ","$49.00 ",2,"$25.00 ",3,1122,2,3,1122,1122,3,1122,"t",22,36,66,152,"3/18/2020",62,20,"11/12/2017","3/2/2020",94,10,9,10,10,10,10,NA,"t","f","moderate","f","f",1,1,0,0,2.17,"Ghent"
"5907",12053,21042093,"https://www.airbnb.com/rooms/21042093",30925639,"https://www.airbnb.com/users/show/30925639","Polo","4/9/2015","Melle, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/users/30925639/profile_pic/1428611830/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/30925639/profile_pic/1428611830/original.jpg?aki_policy=profile_x_medium","",5,5,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05626,3.72638,"t","Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",NA,"$110.00 ","","","$200.00 ","$35.00 ",2,"$35.00 ",2,1125,2,2,1125,1125,2,1125,"t",29,44,72,340,"3/18/2020",132,48,"10/8/2017","2/29/2020",93,10,10,10,10,10,10,NA,"t","f","strict_14_with_grace_period","f","f",4,1,0,0,4.43,"Ghent"
"5908",12054,21057351,"https://www.airbnb.com/rooms/21057351",35489304,"https://www.airbnb.com/users/show/35489304","Marie","6/10/2015","Ghent, Flanders, Belgium","N/A","N/A","100%","f","https://a0.muscache.com/im/pictures/user/07698196-3dd9-4d2a-81fb-a40465b0b145.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/07698196-3dd9-4d2a-81fb-a40465b0b145.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Brugse Poort - Rooigem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05921,3.69797,"t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",NA,"$40.00 ","","","$0.00 ","$7.00 ",2,"$15.00 ",5,15,5,5,15,15,5,15,"t",0,0,0,0,"3/18/2020",13,1,"12/31/2017","6/30/2019",97,10,10,10,10,9,10,NA,"t","f","flexible","f","f",1,1,0,0,0.48,"Ghent"
